61f79ee848e11a00140bc493,,
project_12066,357,2/01/1970
project_4303,100,2/01/1970
project_6805,50,30/06/2011
project_11964,92,31/12/2005
project_5701,18,2/01/1970
5faa5f1bc7e7740019437956,88,1/01/2021
project_8187,495,1/01/2019
project_4030,146,31/12/1993
project_8557,380,2/01/1970
project_5336,69,2/01/1970
5eccbf8a292ffd00192149fb,,
5e686b6fc91cd3001289504b,297,1/01/2019
project_6680,162,14/02/2013
6177e1b287dd2300149d2065,236,1/01/2024
project_6775,452,2/01/1970
project_3013,330,30/09/2015
project_7402,,2/01/1970
project_8592,12,31/12/2016
project_7226,51,2/01/1970
605ae3e15776860014a1f840,64,
project_3077,215,31/12/2012
project_17456,107,30/06/2020
project_15636,400,2/01/1970
project_4047,144,31/12/2008
project_3415,103,31/12/2014
project_6695,201,31/12/2004
project_2742,145,2/01/1970
project_16820,427,1/01/2021
project_5831,,2/01/1970
project_12562,282,2/01/1970
project_9125,15,2/01/1970
project_7159,175,2/01/1970
project_12621,284,2/01/1970
project_4522,20,2/01/1970
project_5334,631,31/12/1996
5e54c38bb33a1500123c688f,125,
project_16992,505,31/07/2018
project_15060,90,2/01/1970
project_17173,385,31/12/2021
project_5550,60,31/12/1998
project_16965,270,31/12/2020
project_17253,200,1/01/2021
project_17499,304,31/12/2021
project_12854,243,2/01/1970
project_5287,262,2/01/1970
project_4361,74,2/01/1970
project_3038,193,31/07/2002
5e79d718944232001a5d4c83,139,1/01/2021
project_6705,73,31/12/2011
5f7aa27965788c0019fa61ca,2,1/01/2021
project_9175,148,2/01/1970
project_5619,1408,31/12/2012
project_6103,368,2/01/1970
project_3308,213,2/01/1970
project_12079,83,2/01/1970
project_8382,80,31/12/2012
project_5249,79,31/12/2007
project_12286,220,2/01/1970
project_7841,217,2/01/1970
project_7423,1775,1/01/2020
project_3123,282,31/12/2016
project_13645,45,31/12/2018
project_16625,73,9/10/2009
project_8039,260,2/01/1970
project_7120,30,2/01/1970
project_4580,105,31/12/1998
project_17123,298,2/01/1970
project_9057,36,2/01/1970
project_4210,67,2/01/1970
project_15290,61,1/01/2020
project_3659,156,2/01/1970
project_8565,102,2/01/1970
project_9072,101,2/01/1970
project_5577,84,31/12/1993
project_15278,26,28/02/2005
project_17002,227,31/03/2020
project_12485,70,2/01/1970
project_5732,138,31/12/1992
project_2150,147,30/06/2015
project_7194,70,31/12/2013
project_15879,52,2/01/1970
624bf1bfc74d880014871950,678,
project_8461,115,2/01/1970
project_15799,97,31/12/1996
project_6147,68,2/01/1970
project_7378,161,2/01/1970
project_7067,311,31/12/2012
project_12602,174,2/01/1970
project_4678,16,2/01/1970
project_15051,24,31/12/2007
project_12540,179,2/01/1970
project_5449,106,31/12/2009
605c40a9423c910014e3e874,18,
project_6393,40,31/12/2004
project_6382,43,2/01/1970
project_12616,501,2/01/1970
project_9703,2741,1/04/2020
5f2bb2b4306e7e0019068d3a,,1/01/2021
project_12166,55,2/01/1970
project_2352,428,31/12/2015
5fa3afc9c7e774001943768d,246,
project_8028,110,30/06/2015
project_5244,200,2/01/1970
project_2780,144,30/04/2015
project_8753,13,2/01/1970
project_11990,150,2/01/1970
project_16380,72,2/01/1970
project_5048,100,2/01/1970
project_12752,234,31/01/2019
6283100c3937f90016199099,94,
61c5656c573dfc0014da6c0e,399,
project_4216,43,2/01/1970
project_6678,321,21/12/2012
project_4799,220,2/01/1970
project_8709,146,2/01/1970
project_8585,62,2/01/1970
project_5126,188,2/01/1970
project_2939,288,30/06/2016
project_9296,401,2/01/1970
project_7095,76,31/12/2015
project_4830,71,31/07/2008
5e687218c91cd3001289506f,79,1/01/2020
project_8708,75,2/01/1970
project_7781,153,2/01/1970
project_4714,76,2/01/1970
project_14987,149,31/12/2018
5e7c470f0b71920019aa93e4,164,1/01/2021
project_6220,54,31/12/1993
project_15513,710,31/12/1994
project_5270,118,2/01/1970
project_5300,4000,2/01/1970
project_13866,118,2/01/1970
61c95b67f9089f0018da0272,28,
project_3740,52,2/01/1970
project_2883,62,31/12/2018
project_12418,71,2/01/1970
project_5200,79,2/01/1970
project_8608,63,31/12/2014
5e65b5c6c41ade001243ac4c,133,1/01/2020
project_16330,47,2/01/1970
project_3990,179,31/12/1994
project_5004,30,2/01/1970
project_8549,115,2/01/1970
project_17193,581,1/01/2022
project_3516,1016,31/12/2019
project_9391,766,30/06/2016
project_13686,459,2/01/1970
5e7b26700b71920019aa92ea,474,1/01/2021
project_7837,143,
project_8741,26,2/01/1970
project_16405,168,2/01/1970
6183c63829f24100138ad0f4,9,
project_2916,116,31/12/2017
project_17102,152,1/01/2023
5e7b1d8b0b71920019aa9280,172,1/01/2023
5ec7928459e5460012c7b6be,246,1/01/2016
project_15033,,2/01/1970
project_8111,44,31/12/2010
project_5089,200,31/12/1998
project_16354,40,2/01/1970
project_6455,54,31/12/1992
project_13045,449,1/01/2020
project_7903,113,31/12/2012
project_11984,80,2/01/1970
project_6202,234,31/12/2008
project_17210,211,2/01/1970
project_2997,323,
project_8604,179,2/01/1970
60f1398fc757f20014f9d960,,
project_8697,6,31/12/2017
project_2324,900,31/12/2017
project_12337,312,2/01/1970
project_7843,364,31/12/2018
project_15611,343,2/01/1970
project_12293,67,2/01/1970
project_8594,6,31/12/2016
project_3637,282,31/12/2021
project_15648,174,2/01/1970
project_9345,116,31/12/2015
project_2979,207,31/03/2016
project_6418,158,31/12/1996
project_17272,100,31/12/2021
project_4387,250,2/01/1970
project_9044,335,2/01/1970
project_8510,205,31/12/2014
project_7189,52,31/12/2014
project_4359,14,2/01/1970
project_7258,425,2/01/1970
project_12250,129,2/01/1970
project_16179,,2/01/1970
project_15814,,2/01/1970
project_16528,2472,31/12/2006
project_5525,132,31/12/2016
6244068b587c1b00149b7080,42,
project_7803,95,2/01/1970
project_4445,74,2/01/1970
project_4250,66,2/01/1970
project_7750,334,2/01/1970
project_4485,500,2/01/1970
project_9604,112,31/12/2005
project_2097,162,31/12/2017
project_5039,500,31/12/1993
project_2435,52,1/01/2014
project_6155,71,2/01/1970
project_2318,344,2/01/1970
project_16843,489,
project_15072,207,31/12/2020
6108ca679979b1001a414b65,854,1/01/2023
project_4838,,2/01/1970
project_6650,220,31/12/2012
project_7418,224,2/01/1970
project_12425,8,2/01/1970
project_7958,95,31/12/2011
project_4655,252,2/01/1970
project_7387,112,2/01/1970
project_16029,181,1/01/2020
project_4239,1503,2/01/1970
project_15692,,2/01/1970
project_6131,44,13/02/2004
project_4385,,2/01/1970
project_2750,159,30/06/2016
project_8332,497,30/04/2017
project_17147,1025,20/08/2020
project_6602,745,31/12/2013
618256ce29f24100138ad066,97,
project_2414,124,31/01/2016
project_3920,121,2/01/1970
project_3099,207,31/12/2017
project_7407,1025,2/01/1970
project_7111,875,2/01/1970
project_5313,48,2/01/1970
project_6761,50,31/12/1993
project_3375,292,31/12/2019
project_15739,226,2/01/1970
project_3158,159,1/01/2017
project_12589,43,2/01/1970
project_4644,138,2/01/1970
60a765de3422b400139fbba9,457,
project_4873,133,2/01/1970
project_8504,47,31/12/2014
project_2870,95,2/01/1970
project_5101,45,2/01/1970
project_7914,84,1/01/2019
project_8088,446,31/03/2013
project_15181,217,31/12/2020
project_7065,520,2/01/1970
project_5776,70,2/01/1970
project_12331,45,2/01/1970
project_3461,130,2/01/1970
61cd4f47f9089f0018da0427,107,
5ed8aa1fbd8bcc001a5c053e,226,1/01/2005
617630cf87dd2300149d1f65,8,1/01/2021
project_15642,8,2/01/1970
project_16730,44,22/12/2018
project_16555,103,2/01/1970
project_8271,80,31/12/2004
project_5451,923,31/12/2007
project_7961,560,31/12/2012
project_15678,838,2/01/1970
project_4071,22,2/01/1970
project_16924,282,31/12/2020
project_4673,120,2/01/1970
project_4009,55,2/01/1970
project_17261,116,31/12/2018
project_8521,72,31/12/2012
project_4842,,2/01/1970
project_17530,281,1/01/2023
project_2975,434,31/12/2016
project_5956,204,31/12/2007
project_3970,30,2/01/1970
project_4032,616,31/12/1999
project_12719,476,2/01/1970
project_2124,224,31/10/2016
project_8064,54,2/01/1970
project_3013,330,30/09/2015
project_3018,1959,31/01/2016
project_6530,79,31/12/2009
project_2128,266,31/12/2016
project_3652,222,30/09/2017
project_15784,267,2/01/1970
5ec3841684c1860019f32b2f,439,1/01/2022
project_15934,268,2/01/1970
project_12468,48,2/01/1970
project_2033,1544,31/10/2016
5e82f66de146a400123eefa4,144,1/01/2022
project_6752,251,2/01/1970
project_2379,288,31/12/2018
project_11952,20,2/01/1970
project_4419,79,31/12/2008
project_12010,77,2/01/1970
project_12003,246,2/01/1970
project_3583,210,2/01/1970
project_5284,50,2/01/1970
project_8789,245,2/01/1970
project_2962,70,31/10/2017
project_8169,548,2/01/1970
5ecb53e959e5460012c7b7ef,644,1/01/2023
project_5563,316,2/01/1970
project_2925,286,31/12/2014
project_16723,493,1/12/2018
project_12559,13,2/01/1970
project_4591,75,31/12/2013
project_12204,65,2/01/1970
project_6391,57,2/01/1970
project_9401,306,2/01/1970
project_8702,401,2/01/1970
project_3620,445,30/09/2016
project_12339,339,31/12/2010
project_9234,,2/01/1970
project_11961,140,2/01/1970
project_4579,65,31/12/1992
project_4973,80,2/01/1970
project_16041,206,2/01/1970
project_16236,179,2/01/1970
project_7070,323,31/07/2014
project_17292,127,1/12/2020
project_15959,1168,1/01/2016
project_2613,198,31/12/2013
project_15801,360,31/12/1998
project_11886,11,2/01/1970
project_12593,92,2/01/1970
5ecf8da70fd606001ac66ff2,160,1/01/2007
611a3f891685a90014c6a324,,
project_8229,,2/01/1970
project_8000,277,31/12/2015
project_7830,407,1/01/2019
project_3993,40,2/01/1970
project_5785,,2/01/1970
project_3203,,2/01/1970
project_3372,81,31/12/2019
project_2451,157,31/12/2017
project_13040,600,31/12/2020
project_17164,71,31/12/2021
project_2301,159,31/10/2015
project_8471,717,2/01/1970
project_5462,49,2/01/1970
project_2458,192,1/01/2016
project_4783,57,2/01/1970
project_4122,36,2/01/1970
project_13696,295,2/01/1970
project_2340,240,1/01/2018
project_4125,105,2/01/1970
project_4664,203,31/12/2010
project_12652,416,2/01/1970
5ed8b721bd8bcc001a5c0596,,
project_5363,98,2/01/1970
project_5170,24,2/01/1970
project_12417,70,2/01/1970
project_9331,175,31/12/2015
project_16879,50,31/10/2020
project_7199,322,2/01/1970
project_5012,85,2/01/1970
project_16444,107,2/01/1970
project_16809,158,1/01/2023
project_7725,77,2/01/1970
614a91a4cd39f40018537b6f,206,
5e60d6e25396bf0012e9422b,334,1/01/2021
project_8553,8,2/01/1970
project_4745,66,2/01/1970
project_3117,51,31/12/2014
project_5110,70,2/01/1970
project_3124,153,31/08/2016
5ed9c898bd8bcc001a5c06a8,121,1/01/2014
project_8874,96,2/01/1970
project_16770,300,1/01/2020
6177bb66f62011001350dcc7,2,
project_12214,152,2/01/1970
project_15817,276,2/01/1970
project_16799,235,1/01/2022
6107ba490bc5e4001a4e0a98,1,
project_8009,500,31/12/2014
project_8372,60,2/01/1970
project_3067,125,31/12/2012
project_5043,100,31/12/2014
627b4748f18e1c0013e80eef,250,
project_16934,592,1/01/2020
project_5332,129,31/12/1997
project_5031,30,2/01/1970
project_8401,102,31/12/2016
60a36191e23fb00014597117,4,1/01/2017
project_4427,90,2/01/1970
project_8284,142,31/12/2014
project_15276,258,31/12/2005
project_6009,15,2/01/1970
project_7284,200,2/01/1970
project_16878,245,31/12/2019
project_17169,207,31/12/2020
project_17284,496,2/01/1970
5ec230b684c1860019f326ac,55,1/01/2020
project_7413,24,2/01/1970
6179273b551dd10015a69243,52,
project_8784,58,1/01/2019
5e798f7e944232001a5d4afd,4569,1/01/2023
project_4292,19,2/01/1970
project_6611,300,31/12/1997
project_9189,325,30/06/2016
project_9221,32,2/01/1970
project_12492,179,2/01/1970
61d50d3025ee250014de324b,297,
project_2058,1336,31/12/2018
project_4299,70,2/01/1970
project_17521,175,2/01/1970
project_16382,252,1/01/2002
project_7739,52,2/01/1970
6178c4ba87dd2300149d2071,498,
project_12434,15,2/01/1970
project_5529,15,2/01/1970
project_16369,176,31/12/2005
project_3986,23,31/07/2012
project_5140,39,2/01/1970
project_15151,682,31/01/2020
project_17052,1500,31/12/2012
project_2914,2032,2/01/1970
project_16830,52,2/01/1970
project_2333,443,30/11/2018
project_7931,389,2/01/1970
62710060f18e1c0013e80daf,150,
project_5495,250,2/01/1970
project_15659,96,2/01/1970
project_17277,167,31/01/2019
5e8d7f129f161600121b4d81,243,1/01/2022
project_15617,44,2/01/1970
project_9576,449,30/04/2020
project_4932,21,2/01/1970
60a7574ae23fb00014597233,880,1/01/2015
project_8699,8,31/12/2017
project_12624,161,2/01/1970
project_5761,1356,31/12/2011
project_12335,54,2/01/1970
project_6794,75,1/01/2005
project_6921,76,30/04/2008
project_12312,55,2/01/1970
project_13329,139,2/01/1970
project_5677,210,1/12/2009
project_12118,198,2/01/1970
project_2749,95,1/01/2021
project_5378,80,2/01/1970
project_2886,222,28/02/2015
project_14974,126,31/12/2019
project_12175,14,2/01/1970
project_12613,74,2/01/1970
project_15919,,2/01/1970
project_2685,166,31/12/2014
project_4346,110,2/01/1970
project_12656,448,2/01/1970
project_15915,,2/01/1970
project_7150,437,2/01/1970
project_9034,30,2/01/1970
project_16922,262,1/01/2022
project_6535,79,31/12/1996
project_2400,133,31/01/2015
project_15631,114,2/01/1970
project_15706,46,2/01/1970
project_4847,22,31/12/1997
project_7716,104,2/01/1970
project_6440,35,30/04/2015
project_6798,267,31/12/2013
project_5081,166,2/01/1970
project_12194,82,2/01/1970
project_4171,,2/01/1970
project_12053,30,2/01/1970
project_12222,310,2/01/1970
project_12150,122,2/01/1970
project_15506,79,1/01/2020
project_3946,48,31/12/1994
project_4316,108,31/12/1994
project_7946,490,31/12/2011
project_9786,483,30/06/2009
60e2e5ada622350014cdd372,,
project_9103,136,2/01/1970
5e79bf5e944232001a5d4bc3,222,1/01/2022
5ed4d21f61c7140012c4d975,120,
project_12663,87,2/01/1970
project_6917,122,2/01/1970
project_5885,140,2/01/1970
project_4087,50,2/01/1970
5ec22ea984c1860019f3267a,101,1/01/2021
project_5698,20,2/01/1970
project_4903,111,2/01/1970
project_12180,56,2/01/1970
project_15696,31,2/01/1970
5ecb740a59e5460012c7b83d,867,1/01/2017
project_5483,827,31/12/2010
5e549ad9b33a1500123c683d,79,
project_4145,30,2/01/1970
project_15013,15,31/05/2019
project_15544,248,1/01/2018
project_5145,168,2/01/1970
project_12673,77,2/01/1970
project_3936,54,2/01/1970
project_8205,62,2/01/1970
project_7245,200,2/01/1970
project_6547,63,7/12/2002
project_12684,44,2/01/1970
project_3823,514,31/01/1998
project_16358,14,31/12/2005
project_2836,252,31/12/2017
5e54d415b33a1500123c68ed,98,1/01/2020
project_6741,250,2/01/1970
project_7115,75,31/12/2015
project_4249,800,31/12/2016
5e5616c0b33a1500123c6ae9,217,1/01/2021
project_8337,22,30/11/2017
project_6419,,2/01/1970
5ecf84a508248500198e5c1f,10,1/01/2017
project_8772,64,31/12/2014
project_14993,204,30/04/2019
project_3610,276,31/12/2015
project_16163,87,3/12/2004
project_5282,210,31/12/1994
project_2791,364,31/10/2015
project_5663,428,31/12/1996
project_17103,5,31/12/2019
626bc13854ecb200160756e6,172,
project_15270,486,31/12/2009
project_2628,258,31/05/2018
60f00c31c757f20014f9d949,,
project_2430,219,31/12/2017
project_2226,157,31/12/2016
project_4399,80,2/01/1970
project_3116,63,31/03/2012
604872f5003fef0014cb02e2,212,1/01/2021
project_6549,24,2/01/1970
project_9335,300,31/12/1997
project_15889,284,31/01/1995
project_8021,46,31/03/2015
project_14945,54,1/01/2018
project_7474,80,2/01/1970
project_8273,42,2/01/1970
624a66a0c74d8800148718dd,95,
project_6410,190,2/01/1970
6138814e1685a90014c6a499,,
¢π Ëßª∑ÿ¡,,
project_16622,717,31/12/2018
60ee6b4b08c5ec0013c252b7,,
project_4922,107,31/12/2000
project_7835,8,30/06/2017
project_12384,116,2/01/1970
project_4568,,2/01/1970
project_4432,175,2/01/1970
project_6936,28,31/12/1995
project_3928,576,2/01/1970
project_11920,36,2/01/1970
project_4404,70,2/01/1970
project_6908,272,2/01/1970
project_8626,83,2/01/1970
project_6432,32,26/01/2006
project_8128,266,31/07/2016
project_16001,276,2/01/1970
project_4725,90,31/12/2013
5f4cc0471e8d840014df3962,201,1/01/2024
project_13715,58,31/12/2019
5ed5e20061c7140012c4d9f0,79,1/01/2014
project_16306,308,30/09/2018
project_17513,269,31/12/2022
project_15672,304,2/01/1970
project_4943,116,2/01/1970
project_4959,157,2/01/1970
project_7320,42,2/01/1970
project_8625,351,1/01/2019
project_7384,331,2/01/1970
project_8547,147,2/01/1970
project_11904,348,2/01/1970
project_8684,113,31/10/2013
project_5358,129,2/01/1970
project_4405,22,2/01/1970
5ed0ac9f61c7140012c4d6a0,246,
project_7167,189,2/01/1970
project_12012,152,31/12/2011
5f0448ebb285eb00194de409,78,1/01/2006
project_11899,49,2/01/1970
project_12440,658,2/01/1970
project_6066,84,2/01/1970
project_12363,58,31/12/2010
project_8651,137,2/01/1970
project_4562,162,2/01/1970
project_8552,61,2/01/1970
project_7174,37,2/01/1970
project_8877,22,31/12/2016
61d6a17b48e11a00140bbeb4,62,
project_12302,32,2/01/1970
project_3694,327,31/12/2017
project_5524,177,2/01/1970
60e2ded24e20710013f823d2,187,
project_8734,66,2/01/1970
project_5009,306,2/01/1970
project_9275,112,31/12/1996
project_4808,367,31/12/1996
project_3139,284,31/12/2017
project_7720,2080,2/01/1970
project_2607,62,31/10/2011
5ec49b8884c1860019f32dc1,328,1/01/2021
project_5542,526,31/12/2007
project_15555,71,31/12/2005
project_8602,427,31/12/2019
project_2644,168,1/01/2019
5edf4a4cdda791001299b17e,54,1/01/1992
project_6186,76,31/12/2003
project_2963,231,1/06/2018
611a30681685a90014c6a320,231,1/01/2017
project_5208,65,2/01/1970
project_4046,24,2/01/1970
6242c624aae18f0013406b58,25,
project_15044,62,2/01/1970
6202479c591c4600138e6276,272,
project_5379,71,2/01/1970
5e54bf61b33a1500123c6884,2167,1/01/2023
project_3019,4,31/12/2016
60ed6f0308c5ec0013c252ac,482,1/01/2023
project_8269,40,2/01/1970
project_4035,280,2/01/1970
project_4673,120,2/01/1970
project_4535,108,31/07/2011
project_8757,85,2/01/1970
project_12007,8,2/01/1970
project_11909,361,2/01/1970
project_3802,140,2/01/1970
project_6258,119,30/09/2014
project_6836,36,31/03/2014
project_2551,864,31/08/2017
project_16100,94,31/12/2014
605d88f42fcbdb0013a4ac80,108,
project_5890,521,31/12/2004
project_3865,38,2/01/1970
project_16212,66,2/01/1970
project_4229,60,31/12/2010
project_4236,8,2/01/1970
615acd5c551dd10015a68e4e,,
project_6403,167,2/01/1970
6135f4a41685a90014c6a476,,
project_6494,,31/12/2004
project_17278,64,31/01/2019
project_6089,88,31/07/2012
project_8818,92,2/01/1970
project_9305,60,2/01/1970
project_12399,230,2/01/1970
project_6552,79,31/12/2016
project_3561,280,31/12/2016
project_5162,357,31/12/2008
project_2297,1291,31/12/2018
project_7852,70,31/12/2014
project_8650,106,2/01/1970
project_5331,124,2/01/1970
project_9398,247,2/01/1970
project_3173,66,31/10/2017
project_8437,17,2/01/1970
project_15779,45,2/01/1970
project_16036,1024,31/12/1994
5f3513c3c801fb0019dacdd9,56,1/01/2018
project_11504,372,31/10/2021
project_8013,324,2/01/1970
project_4095,80,2/01/1970
project_15702,96,2/01/1970
project_3214,282,1/01/2019
project_8880,179,2/01/1970
project_4475,500,2/01/1970
project_12345,50,30/09/2009
609a327d636bb200158f2c69,64,1/01/2022
project_15947,,2/01/1970
project_3067,125,31/12/2012
project_17276,1123,31/12/2019
project_3015,246,
project_5147,103,2/01/1970
project_7354,14,2/01/1970
project_5722,160,1/12/2012
project_6892,242,31/12/2011
project_16260,268,2/01/1970
project_7992,935,2/01/1970
project_7066,188,31/12/2009
project_9073,279,2/01/1970
61cc60c1f9089f0018da03ce,46,
project_3334,292,31/05/2017
project_12982,190,31/12/2020
project_15726,424,2/01/1970
project_9296,401,2/01/1970
project_12212,180,2/01/1970
project_2826,149,31/12/2017
project_8416,528,31/12/2012
project_16744,253,31/12/2020
project_5834,89,2/01/1970
project_4694,79,31/12/2013
project_2476,201,31/12/2019
project_13665,249,31/12/2018
project_7223,237,31/12/2019
project_6516,181,2/01/1970
project_8609,57,31/12/2019
project_4044,33,2/01/1970
6108b50a675471001aaab40d,67,
project_9039,7,2/01/1970
project_2027,234,1/01/2021
project_4542,64,2/01/1970
project_5735,100,2/01/1970
project_3285,128,31/12/2016
project_7144,105,30/11/2009
project_8542,28,2/01/1970
project_12794,34,2/01/1970
project_3871,39,2/01/1970
project_5482,308,31/12/2009
project_12596,229,2/01/1970
project_7397,380,2/01/1970
project_4082,20,2/01/1970
project_4048,52,2/01/1970
611cc41bab2b3b001236d527,,
project_12458,220,2/01/1970
project_15969,190,31/12/1994
5ed9c183bd8bcc001a5c0684,67,1/01/2011
project_7436,280,2/01/1970
project_11971,176,2/01/1970
project_17568,66,1/01/2020
project_4972,6,2/01/1970
project_7210,,2/01/1970
project_11884,421,2/01/1970
project_15056,329,30/04/2008
project_16884,176,2/01/1970
project_12210,4,2/01/1970
61d7c5f825ee250014de336d,28,
project_4060,176,2/01/1970
601bca274c81850012c1e466,250,
project_6400,100,31/10/2017
project_5248,189,31/12/2008
project_7353,118,2/01/1970
project_14880,166,2/01/1970
project_3140,339,1/01/2019
project_4272,151,31/12/2010
project_6325,180,31/12/2010
project_5190,,2/01/1970
project_4207,905,1/01/2018
project_11906,325,2/01/1970
project_4763,68,2/01/1970
project_16017,400,2/01/1970
project_12447,110,2/01/1970
5e7b0078944232001a5d4e48,171,1/01/2024
project_12602,174,2/01/1970
project_12156,12,2/01/1970
5e589bf1de70880012efe042,673,1/01/2020
5e8da4c59f161600121b4edb,1275,1/01/2022
project_5632,135,31/12/1995
project_16617,8,1/01/2012
project_12698,71,2/01/1970
61cae2a2573dfc0014da6d5e,25,
project_7117,75,2/01/1970
project_17484,43,31/12/2014
60aca5ef3422b400139fbca1,261,1/01/2019
project_8667,295,31/12/2012
project_4078,149,2/01/1970
project_4769,172,2/01/1970
project_6622,68,2/01/1970
project_12477,15,2/01/1970
project_15694,114,31/12/1993
project_14534,266,1/01/2024
project_17472,279,31/03/2019
project_4317,600,2/01/1970
project_8285,360,2/01/1970
6045a9c92ba3f900128b2e30,95,1/01/1998
project_6738,,2/01/1970
project_16268,164,31/12/2005
project_6122,180,31/12/2015
616e3c94f62011001350dada,92,1/01/2022
project_17188,649,2/01/2020
project_2513,376,2/01/1970
5edf597ddda791001299b1a2,319,1/01/2007
project_5516,104,2/01/1970
project_7137,465,31/12/1996
project_15932,219,2/01/1970
project_15833,96,2/01/1970
5ed5fc3961c7140012c4da74,117,
project_6800,8,2/01/1970
project_4628,145,2/01/1970
project_12100,251,2/01/1970
5f7a8d1265788c0019fa60b7,13,1/01/2022
project_7154,252,2/01/1970
project_8762,16,2/01/1970
project_12039,48,2/01/1970
project_8850,89,2/01/1970
project_5444,40,2/01/1970
project_12029,30,2/01/1970
project_2679,1333,31/12/2018
project_8660,424,2/01/1970
6183cfd6b9424100136bb3f8,72,
project_5680,150,1/12/1997
project_3101,308,1/01/2017
project_7712,161,2/01/1970
project_15880,152,2/01/1970
project_4219,265,2/01/1970
project_2980,212,31/05/2013
project_2426,1410,31/12/2019
616fde4087dd2300149d1edf,261,
project_16734,154,1/01/2021
project_8481,100,31/12/2012
project_16771,193,1/01/2020
project_17382,29,2/01/1970
project_12088,131,2/01/1970
project_14749,299,30/06/2021
project_9132,67,2/01/1970
project_3150,216,1/01/2019
project_3548,667,30/11/2014
project_7761,176,2/01/1970
project_15849,184,2/01/1970
6139cc99ab2b3b001236d667,38,
61d6bd1448e11a00140bbed9,330,1/01/2023
project_5247,209,31/12/1997
project_5122,36,2/01/1970
project_3909,72,2/01/1970
project_17180,54,31/12/2018
61f8b98948e11a00140bc4a3,129,1/01/2015
project_15369,69,1/01/2021
project_8736,349,2/01/1970
project_16328,,2/01/1970
project_7631,315,2/01/1970
project_12085,15,2/01/1970
project_6014,90,31/12/1994
project_15006,168,31/12/2019
project_17073,243,31/12/2017
project_12376,48,2/01/1970
project_8526,173,2/01/1970
5ecf5c33292ffd0019214f0a,243,
project_3524,38,31/12/2017
project_9371,134,2/01/1970
5ed5ff9a61c7140012c4da98,170,1/01/2006
project_2141,211,31/12/2017
project_6884,176,2/01/1970
project_5548,50,2/01/1970
project_13556,212,31/05/2021
project_16427,108,2/01/1970
project_11896,210,2/01/1970
project_6303,140,31/12/2008
project_12669,18,2/01/1970
project_16130,350,2/01/1970
project_12776,83,31/08/2007
project_4582,140,31/12/2013
project_5075,,31/12/1999
project_12401,296,2/01/1970
project_3133,218,1/01/2021
project_8080,52,2/01/1970
project_15897,220,2/01/1970
5e60c0f75396bf0012e94179,618,
5e5e135535e8160012b45599,70,1/01/2020
5e81a3b4b422610019688535,299,1/01/2021
5f9fde6ba3326800191e29b0,24,
project_8443,301,31/12/2013
609e01cc636bb200158f2d23,264,1/01/2024
project_5192,,2/01/1970
project_4965,80,2/01/1970
project_2263,156,
61d3ffad25ee250014de31fc,474,1/01/2023
project_8073,1320,31/12/2012
project_9238,77,31/12/2012
project_9060,443,30/09/2010
project_11946,24,2/01/1970
project_5383,,2/01/1970
project_6466,1020,31/12/2010
project_2804,107,1/12/2012
project_12239,34,2/01/1970
project_15734,167,1/01/2021
project_7974,589,2/01/1970
project_2541,1664,31/12/2020
project_5400,337,2/01/1970
project_5136,285,2/01/1970
project_8495,191,2/01/1970
6266762489233e001362ae9e,25,1/01/2021
project_4494,150,2/01/1970
project_9387,26,2/01/1970
project_4900,120,31/12/2010
project_2477,207,31/12/2014
project_2112,83,30/09/2020
project_5682,21,2/01/1970
project_12569,26,2/01/1970
project_4358,30,2/01/1970
project_4441,50,2/01/1970
project_5436,360,2/01/1970
5ed4b5e061c7140012c4d89f,145,1/01/2005
project_3932,84,2/01/1970
project_15712,462,31/12/2018
project_3978,31,31/12/1998
project_12199,23,2/01/1970
project_13928,540,1/01/2020
project_7717,150,2/01/1970
project_2861,36,31/12/2015
project_8357,16,2/01/1970
project_15368,54,1/01/2012
project_5326,,2/01/1970
project_15162,304,1/01/2020
project_12370,40,2/01/1970
614856f329f2040014f44dcb,,
project_3846,132,2/01/1970
project_3887,49,2/01/1970
project_2540,355,31/12/2018
project_3034,231,31/01/2020
project_12090,50,2/01/1970
project_4717,52,31/12/2013
project_7910,69,31/12/2016
project_6652,134,31/12/2015
project_5204,,2/01/1970
project_5461,760,2/01/1970
project_16419,101,31/07/2010
project_15796,,31/12/1998
project_8740,243,
5e82ef23e146a400123eef8d,327,1/01/2022
project_8871,386,31/12/2013
project_12322,27,2/01/1970
project_8543,10,2/01/1970
project_4287,861,31/12/2005
5e58cef6de70880012efe0f5,419,1/01/2022
project_12009,116,2/01/1970
project_4516,260,2/01/1970
project_16764,191,1/01/2019
61d4168a48e11a00140bbdc1,141,
project_15782,250,2/01/1970
5fa4f4bcc7e774001943779e,477,
project_2954,120,31/12/2017
project_15948,92,2/01/1970
611f341a23a53800153ef13a,,
project_2258,183,31/12/2016
project_8870,340,2/01/1970
project_4473,193,31/12/2012
project_2276,206,30/09/2021
5ec204c684c1860019f3259c,134,
project_6227,209,2/01/1970
project_6413,172,10/10/2009
project_3144,54,31/12/2012
5e955db59f161600121b5602,10,1/01/2019
project_4715,170,31/12/1995
project_3792,328,31/12/2017
project_4809,16,2/01/1970
project_5014,41,2/01/1970
project_8197,240,2/01/1970
project_8234,366,31/12/2018
project_3744,494,31/12/2017
project_7162,80,2/01/1970
project_17358,200,1/01/2020
project_12756,64,2/01/1970
project_5811,66,31/12/1994
